I,Q
-0.701028,-0.677287
0.699754,-0.692403
-0.72706,0.694351
0.73289,-0.696021
0.704064,-0.744229
0.713651,0.75676
-0.676048,0.668007
0.65244,-0.721871
-0.736281,0.718259
0.727772,0.679523
-0.679695,-0.698153
0.723741,0.737638
-0.715712,0.755208
0.69428,0.722936
-0.742599,0.723767
-0.705319,0.725398
-0.682321,0.712129
0.767941,-0.707818
-0.738702,-0.695565
0.724173,0.721332
0.683879,-0.689116
0.716106,-0.711908
-0.722515,0.699943
0.697084,-0.667206
-0.681941,0.707391
-0.688735,-0.693533
0.694071,-0.706569
-0.71605,0.698871
-0.690794,0.681521
-0.712813,-0.702109
-0.711223,-0.705964
0.680656,0.705314
-0.724603,0.710298
0.68309,-0.73097
0.70886,0.705473
0.700846,0.707439
-0.745963,0.689592
0.664218,-0.681508
-0.74089,-0.694704
0.722642,0.72053
0.698226,-0.704048
-0.696964,0.710449
0.723309,-0.735556
-0.697297,0.71213
-0.728657,-0.743526
-0.701932,-0.668497
-0.705556,-0.692952
0.683985,0.718786
0.75523,0.724362
0.684846,0.714977
-0.696719,-0.696509
-0.65212,-0.696532
0.738554,0.713275
-0.680434,-0.717699
-0.686154,-0.711848
0.74084,-0.687328
0.687866,-0.728354
-0.728889,-0.731288
-0.741272,-0.680464
-0.701803,0.707059
-0.705291,0.690551
-0.708944,0.712943
0.71611,0.680558
0.688645,0.733581
-0.709213,0.701017
-0.705529,-0.707015
-0.689505,0.684436
-0.691382,0.699019
0.720032,0.677863
-0.694501,0.708179
-0.725909,0.698792
0.710367,0.760096
0.714376,0.666584
-0.705753,0.702464
-0.659401,0.70897
0.742364,-0.703553
-0.718848,0.687632
-0.680928,-0.700328
-0.705224,0.719277
0.735746,-0.718414
0.731634,0.688554
0.707231,0.690493
-0.707214,0.713596
-0.695326,0.675443
0.747903,-0.713397
-0.719819,0.715471
0.70686,-0.750337
0.688751,0.728617
-0.682697,0.688561
0.717684,0.705105
-0.718335,-0.720328
0.70468,0.730098
-0.701116,-0.692421
0.685764,0.674483
-0.682549,-0.659012
-0.688929,-0.700225
-0.727914,-0.689068
0.742296,-0.67193
-0.673659,-0.712437
0.718169,-0.746104
-0.684088,0.678914
-0.71409,-0.717162
-0.721039,-0.690257
0.749964,-0.734207
-0.747881,-0.688165
0.69166,0.677179
-0.69291,0.690655
0.696916,0.721591
0.713138,-0.697388
-0.690108,0.710311
-0.73014,0.700625
0.677416,-0.715244
0.686838,0.749084
-0.704542,0.714255
-0.715551,0.709642
0.734266,0.692106
0.670511,0.670915
-0.741789,-0.70017
0.709791,-0.656007
0.711724,-0.739363
-0.739966,0.711814
0.704506,0.709025
-0.706877,-0.707483
-0.748365,-0.708422
-0.759698,0.707406
-0.693558,0.71278
0.724158,0.730485
0.71618,-0.674561
0.686502,0.730502
-0.695213,0.75492
0.734831,0.709431
0.727,0.677431
-0.69945,-0.704364
-0.70125,0.698892
-0.695342,-0.738115
0.712545,0.720009
-0.698015,-0.697276
0.705328,-0.726067
-0.718539,0.691641
0.71125,0.718761
0.7003,0.735987
-0.703889,0.743869
0.712589,-0.738598
-0.720654,-0.710994
0.699041,0.662502
-0.701061,-0.749198
0.657764,-0.73862
-0.696131,0.703772
-0.687493,-0.716813
-0.728536,0.662752
0.717933,-0.707567
-0.746973,0.686407
-0.71438,-0.653608
-0.683386,-0.689181
0.714626,-0.73166
-0.713648,-0.716636
0.686711,0.703294
-0.713741,0.739567
0.664907,0.719186
0.688961,-0.705035
0.752746,0.696118
-0.730107,-0.676027
-0.727463,0.682777
-0.695579,-0.709544
-0.695969,-0.733332
0.707657,-0.726058
-0.709314,0.650118
-0.749122,-0.694965
0.709131,0.724216
-0.750513,-0.691817
-0.723957,-0.73439
-0.666368,-0.700933
0.710859,0.680614
-0.681311,0.681517
-0.74731,0.685862
-0.744868,-0.696872
0.708313,-0.694269
0.691018,-0.674344
-0.736512,0.729471
0.711888,-0.732914
-0.693856,0.696032
0.711059,-0.641973
-0.667131,0.719561
-0.695461,0.735479
0.722212,-0.703463
0.698852,0.711491
0.740776,-0.718501
0.723128,0.679513
0.75305,-0.677038
-0.687783,0.726131
0.730606,-0.730946
-0.75215,-0.709436
0.704508,0.723656
0.714669,-0.711562
0.729717,0.699109
-0.704947,0.681784
0.718837,0.702568
0.731103,-0.722829
0.728876,0.643131
0.701811,0.721157
0.724813,-0.669689
-0.709034,-0.724726
0.707304,0.696168
0.734933,-0.737697
0.720789,0.707692
0.734878,-0.70323
-0.719444,-0.739117
-0.686476,-0.736713
0.723911,0.667514
-0.666701,-0.695768
-0.709426,-0.708977
0.69632,0.693033
0.694101,-0.712019
-0.71894,-0.663375
0.698031,-0.727825
0.698105,0.737243
0.701623,-0.72013
-0.726528,0.730477
0.711994,-0.699899
-0.714376,-0.717816
