I,Q
0.588506,-0.557608
0.62765,-0.657282
-0.754314,-0.491861
0.757613,-0.655229
0.864751,-0.838557
0.899119,0.764389
0.629092,0.977853
-0.652837,-0.609793
-0.631572,0.615453
0.76946,-0.558181
-0.838172,-0.683631
-0.500951,0.54768
0.680489,0.651838
-0.624036,-0.549826
0.281325,0.719669
0.827981,0.475296
0.823551,-0.769121
-0.700385,0.707419
-0.810649,-0.572967
-0.66194,0.718751
-0.618656,-0.584087
0.597625,-0.710488
-0.607193,-0.682821
0.792359,-0.805189
0.682517,0.422006
-0.42166,-0.950955
-0.834042,0.690601
0.364477,-0.609162
0.67128,-0.658919
-0.451748,-0.787895
0.602739,0.606811
0.650533,-0.687285
-0.553633,0.907547
0.642256,-0.859865
-0.516527,-0.8131
-0.84538,0.815207
-0.866852,-0.926454
-0.53831,0.82129
0.807241,0.483086
-0.86296,0.351447
0.647787,0.891369
-0.45664,-0.641956
-0.507873,-0.298403
-0.501641,0.680462
-0.865272,0.772976
-0.536207,0.951936
-0.621314,-0.887598
-0.535291,0.579069
-0.906607,-0.755945
-0.6814,0.667585
-0.385989,-0.53315
-0.805948,-0.891096
0.975495,0.620949
-0.681942,-0.634733
-0.557186,-1.186389
-0.603761,-0.790728
0.653364,-0.875129
0.849894,-0.588074
-0.616012,0.672731
0.766002,-0.935269
-0.617704,-0.760502
-0.540975,0.807701
0.65555,0.510254
0.279691,0.550037
0.901122,-0.556148
-0.737432,-0.586807
-0.333138,0.699285
0.584979,0.468594
0.710182,-0.590738
-0.544233,0.624656
0.74881,0.790063
-0.400057,0.956425
0.956055,-0.601083
-0.629278,-0.85352
-0.800074,-0.452294
-0.772616,0.596478
-0.603082,0.791932
-0.577003,0.486682
0.456956,1.008907
0.805678,-1.00535
0.671525,0.531698
0.654162,-0.372055
0.649573,-0.742873
0.558354,-0.795006
0.78299,-0.792138
-0.573712,-0.672972
-0.558559,-0.789156
-0.560801,-0.629782
-0.644898,-0.550104
0.729628,0.779588
0.49641,0.662902
0.353424,0.741103
-0.266446,0.805444
-0.469119,0.655694
-0.878942,0.646401
-0.503149,0.77926
-0.701663,0.387109
0.700202,-0.703961
0.323936,-0.686626
0.576245,-0.650397
0.805458,0.701103
0.709382,0.604622
0.467992,-0.693637
-0.566916,-1.039188
-1.062429,0.564227
0.705966,0.700422
-0.809381,-0.77349
0.664951,0.361263
0.520173,-0.935442
0.64941,0.734608
0.697279,-0.557526
0.947877,0.679288
-0.683666,0.480164
0.800923,0.952039
-0.619708,-0.723044
1.094624,0.846465
-0.889225,0.816226
-0.570508,0.764593
-0.842975,-0.350034
-0.524607,-0.699256
1.112908,-0.447468
-0.568805,-0.763132
-0.578015,-0.440392
-0.771243,-0.676506
-0.506925,-0.914561
0.81059,-0.789044
0.606193,-0.731964
0.843806,-0.734766
0.728907,-0.715865
0.831293,0.713212
0.73386,0.483562
-0.5587,0.770444
-0.856569,-0.782267
1.092454,-0.564749
-0.872402,0.472478
-0.654141,0.907724
-0.762105,0.758195
0.664625,-0.633028
-1.030971,-0.449874
0.638785,-0.555525
-0.891231,-0.703587
0.502579,0.7402
0.348899,0.786215
-0.716799,-0.50047
-0.574937,-0.54234
-0.908808,-0.660295
-0.710278,0.694441
-0.518553,-0.681039
0.675645,-0.776682
0.670816,0.443285
-0.629033,-0.571509
-0.879135,0.354658
0.694818,0.588844
-0.694557,0.665685
0.603312,-0.77383
0.746255,-0.680275
0.797247,0.891089
-1.117776,-0.785425
-0.674279,-0.557715
0.701217,0.698404
0.452622,0.721422
-0.686153,0.814331
-0.593791,0.884655
-0.492997,0.670256
-0.635416,-0.884384
-1.150136,0.642618
0.573791,-0.665217
0.546539,0.697425
0.815083,0.686416
-0.992588,-0.609705
0.979494,-0.446529
-0.849119,0.741449
-0.843535,0.863391
0.715458,0.503965
-1.017254,0.658691
0.675144,0.696341
0.696302,0.604177
0.807625,-1.002011
0.832907,0.590226
-0.859015,-0.610439
0.544481,-0.727597
1.017146,-0.747643
0.802904,-0.698203
-0.497302,-1.027542
0.977977,0.538683
-0.766754,-0.633602
0.878472,0.617755
0.862399,-0.634788
-0.507391,-0.828829
0.854182,0.700863
0.585613,-0.647811
0.874968,-0.456627
0.502022,0.496134
0.918277,0.875446
-0.796944,-0.751317
0.492113,-0.612283
-0.350411,0.920713
-0.643466,-0.829241
-0.732428,0.816071
-0.584492,0.564668
-0.879394,0.448685
-0.519457,0.613829
0.649182,0.895342
0.532562,0.865658
0.550957,-1.073147
0.831244,0.812764
-0.663275,0.602444
0.851437,-0.842174
0.689426,0.397052
-0.712623,-0.748676
0.949423,0.810115
-0.495267,-0.836226
0.42072,0.979171
0.394377,-0.624733
-0.749171,0.731716
0.40278,0.569254
-0.578202,0.784961
-0.76103,-0.434283
0.703575,-0.559104
-0.573241,1.043503
-0.591226,0.797494
-0.564591,-0.798347
0.674109,0.518036
-0.858076,0.59285
0.822706,0.467718
0.806336,-0.564022
0.639749,0.828244
0.887617,-0.42544
0.519308,-0.720496
-0.862934,-0.737408
-0.658252,-0.851314
0.730475,-0.473903
-0.876697,-0.553579
-0.866664,-0.759984
-0.745311,-0.421539
0.72932,0.727427
-0.901796,0.678339
0.710284,-0.573297
-0.558218,-0.70994
0.559304,0.623723
-0.67446,0.805943
-1.031017,0.827181
0.742315,0.715998
-0.786781,-0.592968
0.94209,-0.713709
0.62712,0.669722
-0.901744,-0.603551
-0.58245,0.530472
0.66771,-0.648995
0.689492,-0.574021
0.259381,-0.728698
-0.635635,0.519063
-0.597407,-0.695366
-0.586337,0.516411
0.492287,-0.816557
-0.567722,-0.873493
0.720561,-0.605855
0.777895,0.28487
-0.778625,0.909779
-0.651339,0.616018
-0.727449,-0.540375
0.935123,-0.460808
0.566324,0.804581
0.875234,-0.773539
-0.592914,0.628356
0.756461,0.581826
0.658543,0.576499
-0.591614,0.591522
0.684788,-0.859223
0.365498,0.774566
0.874601,-0.816008
0.811098,0.521011
0.687167,-0.712964
0.815445,-0.731283
0.659612,0.565041
-0.743338,-0.504187
-0.705249,0.352209
-0.826061,0.300848
-0.858767,-0.380964
0.728482,0.645342
0.610344,-0.630044
-0.79191,-0.586522
-0.70795,0.519523
0.961432,-0.823414
0.770347,-0.45932
-0.753197,0.578678
0.62667,0.684864
-0.386871,0.824265
0.652956,-0.798221
-0.907911,-0.873942
0.871144,0.614158
-0.743654,0.785955
-0.885897,0.773327
-0.770343,-0.633878
-0.656792,-0.929729
1.104404,-0.975625
0.651459,-0.720077
-0.711382,0.45995
-0.683804,0.78908
0.736591,-0.683499
-0.848999,0.791837
-0.211467,0.731892
0.815299,-0.607125
0.683808,0.512792
0.628547,-0.688608
1.153091,-0.703867
0.642754,-0.684847
-0.693263,0.613666
0.705784,-0.971839
0.919523,-0.564062
0.85817,0.732905
-0.766587,0.45167
-0.927394,-0.541123
-0.506358,0.686294
-0.735434,-1.044505
0.574371,-0.582555
0.800478,-1.027852
-0.759181,0.468173
0.857042,0.554181
-1.021906,-0.879726
-0.734136,0.773953
0.933311,0.666913
-0.88304,0.354172
-0.767627,-0.490858
-0.5643,0.899192
-0.969009,0.643193
-0.761115,-0.836295
-0.863646,0.643826
-0.856501,0.777604
0.645507,0.719057
-0.611155,-0.78703
0.668508,0.46992
-0.597071,0.816379
0.590062,-0.627566
0.334311,0.674534
-0.693205,0.615212
-0.761667,-0.551502
0.517107,-0.789277
-0.892497,-0.743207
0.725525,0.630299
-0.740175,0.629554
-0.536361,-0.958972
0.49639,-0.805233
-0.755058,0.766451
-0.802344,0.429697
0.916246,0.631835
0.655408,0.824147
0.535365,-0.651746
-0.376868,0.547602
0.806857,0.554453
0.587539,0.967119
-0.996517,-0.558776
-0.423859,-1.035379
-0.469366,0.923357
-0.662229,-0.732788
0.3501,0.557997
0.766868,0.495144
-0.311406,-0.65512
0.818628,0.53956
-0.70619,0.344405
-0.685107,-0.821225
-0.736852,-0.668382
0.362915,0.819802
-0.685893,0.769522
0.52234,-0.838792
-0.476519,0.702308
-0.649245,0.524633
0.790866,1.057969
-0.493244,-0.832566
0.355797,-0.877884
0.750971,0.667371
0.56776,0.909854
0.837041,0.511454
-0.935551,0.671139
0.557688,-0.649602
-0.744507,-0.463981
-0.857219,-0.674601
-0.647664,0.705812
0.657272,0.725334
0.546065,-0.500049
0.719267,-0.477336
-0.784855,-0.761341
-0.823061,0.655968
0.78082,-1.128972
-0.680131,0.595276
-0.834486,-0.83969
0.844578,-0.807635
1.127684,0.716808
0.910181,-0.330107
0.760263,-0.550193
