TimeStamp,ECG,PPG,
21:36:45,0.0,-16178.0,0.0
21:36:45,-1.0,-16136.0,0.0
21:36:45,-1.0,-16210.0,0.0
21:36:45,0.0,-16160.0,0.0
21:36:45,0.0,-16152.0,0.0
21:36:45,2.0,-16230.0,0.0
21:36:45,2.0,-16227.0,0.0
21:36:45,1.0,-16359.0,0.0
21:36:45,0.0,-16305.0,0.0
21:36:45,-1.0,-16175.0,0.0
21:36:45,-5.0,-16174.0,0.0
21:36:45,-5.0,-16057.0,0.0
21:36:45,2.0,-16151.0,0.0
21:36:45,6.0,-16220.0,0.0
21:36:45,3.0,-16274.0,0.0
21:36:45,1.0,-16259.0,0.0
21:36:45,3.0,-16176.0,0.0
21:36:45,3.0,-16157.0,0.0
21:36:45,18.0,-16249.0,0.0
21:36:45,52.0,-16216.0,0.0
21:36:45,61.0,-16190.0,0.0
21:36:45,12.0,-16173.0,0.0
21:36:45,-48.0,-16271.0,0.0
21:36:45,-61.0,-16230.0,0.0
21:36:45,-42.0,-16159.0,0.0
21:36:45,-30.0,-16226.0,0.0
21:36:45,-21.0,-16197.0,0.0
21:36:45,-7.0,-16199.0,0.0
21:36:45,3.0,-16214.0,0.0
21:36:45,7.0,-16182.0,0.0
21:36:45,11.0,-16277.0,0.0
21:36:45,12.0,-16217.0,0.0
21:36:45,11.0,-16318.0,0.0
21:36:45,15.0,-16347.0,0.0
21:36:45,15.0,-16220.0,0.0
21:36:45,9.0,-16282.0,0.0
21:36:45,9.0,-16319.0,0.0
21:36:45,16.0,-16309.0,0.0
21:36:45,20.0,-16285.0,0.0
21:36:45,18.0,-16329.0,0.0
21:36:45,18.0,-16312.0,0.0
21:36:45,19.0,-16262.0,0.0
21:36:45,19.0,-16244.0,0.0
21:36:45,21.0,-16280.0,0.0
21:36:45,23.0,-16239.0,0.0
21:36:45,23.0,-16266.0,0.0
21:36:45,23.0,-16217.0,0.0
21:36:45,26.0,-16229.0,0.0
21:36:45,28.0,-16288.0,0.0
21:36:45,29.0,-16325.0,0.0
21:36:45,30.0,-16345.0,0.0
21:36:45,32.0,-16434.0,0.0
21:36:45,32.0,-16551.0,0.0
21:36:45,30.0,-16489.0,0.0
21:36:45,30.0,-16502.0,0.0
21:36:45,33.0,-16552.0,0.0
21:36:45,32.0,-16554.0,0.0
21:36:45,26.0,-16590.0,0.0
21:36:45,20.0,-16775.0,0.0
21:36:45,16.0,-16638.0,0.0
21:36:45,8.0,-16616.0,0.0
21:36:45,-1.0,-16567.0,0.0
21:36:45,-2.0,-16535.0,0.0
21:36:45,-1.0,-16553.0,0.0
21:36:45,-4.0,-16567.0,0.0
21:36:45,-8.0,-16602.0,0.0
21:36:45,-9.0,-16616.0,0.0
21:36:45,-8.0,-16747.0,0.0
21:36:45,-9.0,-16674.0,0.0
21:36:45,-11.0,-16611.0,0.0
21:36:45,-14.0,-16636.0,0.0
21:36:45,-15.0,-16580.0,0.0
21:36:45,-9.0,-16622.0,0.0
21:36:45,-4.0,-16624.0,0.0
21:36:45,-6.0,-16663.0,0.0
21:36:45,-6.0,-16710.0,0.0
21:36:45,-4.0,-16698.0,0.0
21:36:45,-9.0,-16717.0,0.0
21:36:45,-13.0,-16594.0,0.0
21:36:45,-7.0,-16700.0,0.0
21:36:45,-2.0,-16724.0,0.0
21:36:45,-6.0,-16678.0,0.0
21:36:45,-8.0,-16672.0,0.0
21:36:45,-4.0,-16693.0,0.0
21:36:45,-6.0,-16894.0,0.0
21:36:45,-12.0,-16816.0,0.0
21:36:45,-15.0,-16679.0,0.0
21:36:45,-13.0,-16675.0,0.0
21:36:45,-10.0,-16640.0,0.0
21:36:45,-7.0,-16643.0,0.0
21:36:45,-4.0,-16715.0,0.0
21:36:45,-1.0,-16644.0,0.0
21:36:45,-1.0,-16609.0,0.0
21:36:45,-6.0,-16686.0,0.0
21:36:45,-10.0,-16615.0,0.0
21:36:45,-9.0,-16754.0,0.0
21:36:45,-7.0,-16724.0,0.0
21:36:45,-7.0,-16725.0,0.0
21:36:45,-7.0,-16744.0,0.0
21:36:45,-6.0,-16773.0,0.0
21:36:45,-5.0,-16799.0,0.0
21:36:45,-5.0,-16694.0,0.0
21:36:46,-5.0,-16736.0,0.0
21:36:46,-3.0,-16762.0,0.0
21:36:46,0.0,-16720.0,0.0
21:36:46,0.0,-16814.0,0.0
21:36:46,-1.0,-16797.0,0.0
21:36:46,-1.0,-16776.0,0.0
21:36:46,-1.0,-16755.0,0.0
21:36:46,-5.0,-16780.0,0.0
21:36:46,-7.0,-16954.0,0.0
21:36:46,-8.0,-16864.0,0.0
21:36:46,-10.0,-16842.0,0.0
21:36:46,-7.0,-16850.0,0.0
21:36:46,-4.0,-16830.0,0.0
21:36:46,-3.0,-16855.0,0.0
21:36:46,-4.0,-16802.0,0.0
21:36:46,-4.0,-16804.0,0.0
21:36:46,-4.0,-16864.0,0.0
21:36:46,-3.0,-16820.0,0.0
21:36:46,-2.0,-16837.0,0.0
21:36:46,-3.0,-16783.0,0.0
21:36:46,-4.0,-16805.0,0.0
21:36:46,-2.0,-16844.0,0.0
21:36:46,-2.0,-16869.0,0.0
21:36:46,-3.0,-16884.0,0.0
21:36:46,-1.0,-16837.0,0.0
21:36:46,-1.0,-16882.0,0.0
21:36:46,-4.0,-16862.0,0.0
21:36:46,-3.0,-16834.0,0.0
21:36:46,-5.0,-16860.0,0.0
21:36:46,-16.0,-16850.0,0.0
21:36:46,-22.0,-16876.0,0.0
21:36:46,-17.0,-16858.0,0.0
21:36:46,-14.0,-16795.0,0.0
21:36:46,-12.0,-16960.0,0.0
21:36:46,-11.0,-16947.0,0.0
21:36:46,-14.0,-16909.0,0.0
21:36:46,-15.0,-16867.0,0.0
21:36:46,-9.0,-16830.0,0.0
21:36:46,-7.0,-16955.0,0.0
21:36:46,-8.0,-16918.0,0.0
21:36:46,-2.0,-16911.0,0.0
21:36:46,6.0,-16907.0,0.0
21:36:46,19.0,-16860.0,0.0
21:36:46,36.0,-16907.0,0.0
21:36:46,18.0,-16857.0,0.0
21:36:46,-43.0,-16847.0,0.0
21:36:46,-81.0,-16929.0,0.0
21:36:46,-62.0,-16769.0,0.0
21:36:46,-34.0,-16844.0,0.0
21:36:46,-25.0,-16881.0,0.0
21:36:46,-15.0,-16929.0,0.0
21:36:46,-3.0,-16942.0,0.0
21:36:46,0.0,-16915.0,0.0
21:36:46,3.0,-16927.0,0.0
21:36:46,7.0,-16884.0,0.0
21:36:46,7.0,-16960.0,0.0
21:36:46,8.0,-16985.0,0.0
21:36:46,11.0,-16967.0,0.0
21:36:46,10.0,-16972.0,0.0
21:36:46,10.0,-17056.0,0.0
21:36:46,13.0,-17070.0,0.0
21:36:46,11.0,-16908.0,0.0
21:36:46,8.0,-16681.0,0.0
21:36:46,12.0,-16659.0,0.0
21:36:46,16.0,-16724.0,0.0
21:36:46,16.0,-16723.0,0.0
21:36:46,18.0,-16652.0,0.0
21:36:46,20.0,-16605.0,0.0
21:36:46,20.0,-16642.0,0.0
21:36:46,22.0,-16612.0,0.0
21:36:46,25.0,-16650.0,0.0
21:36:46,26.0,-16635.0,0.0
21:36:46,27.0,-16654.0,0.0
21:36:46,29.0,-16604.0,0.0
21:36:46,30.0,-16587.0,0.0
21:36:46,31.0,-16666.0,0.0
21:36:46,33.0,-16667.0,0.0
21:36:46,32.0,-16642.0,0.0
21:36:46,31.0,-16671.0,0.0
21:36:46,31.0,-16601.0,0.0
21:36:46,27.0,-16609.0,0.0
21:36:46,23.0,-16565.0,0.0
21:36:46,20.0,-16509.0,0.0
21:36:46,12.0,-16649.0,0.0
21:36:46,3.0,-16623.0,0.0
21:36:46,4.0,-16735.0,0.0
21:36:46,6.0,-16699.0,0.0
21:36:46,-1.0,-16619.0,0.0
21:36:46,-7.0,-16665.0,0.0
21:36:46,-4.0,-16533.0,0.0
21:36:46,-3.0,-16531.0,0.0
21:36:46,-4.0,-16561.0,0.0
21:36:46,-4.0,-16509.0,0.0
21:36:46,-4.0,-16522.0,0.0
21:36:46,-5.0,-16499.0,0.0
21:36:46,-3.0,-16497.0,0.0
21:36:46,-2.0,-16466.0,0.0
21:36:46,-4.0,-16506.0,0.0
21:36:46,-3.0,-16488.0,0.0
21:36:46,-2.0,-16507.0,0.0
21:36:46,-2.0,-16624.0,0.0
21:36:46,-2.0,-16694.0,0.0
21:36:46,-2.0,-16575.0,0.0
21:36:46,-2.0,-16473.0,0.0
21:36:46,-2.0,-16461.0,0.0
21:36:46,-2.0,-16503.0,0.0
21:36:46,-2.0,-16514.0,0.0
21:36:46,-3.0,-16491.0,0.0
21:36:46,-3.0,-16519.0,0.0
21:36:46,-3.0,-16478.0,0.0
21:36:46,-3.0,-16519.0,0.0
21:36:46,-3.0,-16550.0,0.0
21:36:46,-5.0,-16452.0,0.0
21:36:46,-8.0,-16488.0,0.0
21:36:46,-6.0,-16498.0,0.0
21:36:46,-2.0,-16514.0,0.0
21:36:46,-1.0,-16498.0,0.0
21:36:46,-3.0,-16545.0,0.0
21:36:46,-3.0,-16529.0,0.0
21:36:46,-3.0,-16495.0,0.0
21:36:46,-3.0,-16485.0,0.0
21:36:46,-2.0,-16536.0,0.0
21:36:46,-4.0,-16547.0,0.0
21:36:46,-8.0,-16525.0,0.0
21:36:47,-8.0,-16404.0,0.0
21:36:47,-5.0,-16404.0,0.0
21:36:47,-3.0,-16489.0,0.0
21:36:47,0.0,-16453.0,0.0
21:36:47,1.0,-16499.0,0.0
21:36:47,-2.0,-16498.0,0.0
21:36:47,-3.0,-16524.0,0.0
21:36:47,0.0,-16449.0,0.0
21:36:47,0.0,-16420.0,0.0
21:36:47,-5.0,-16522.0,0.0
21:36:47,-6.0,-16487.0,0.0
21:36:47,-5.0,-16390.0,0.0
21:36:47,-5.0,-16511.0,0.0
21:36:47,-3.0,-16415.0,0.0
21:36:47,-3.0,-16487.0,0.0
21:36:47,-7.0,-16479.0,0.0
21:36:47,-5.0,-16430.0,0.0
21:36:47,9.0,-16486.0,0.0
21:36:47,21.0,-16455.0,0.0
21:36:47,20.0,-16517.0,0.0
21:36:47,14.0,-16504.0,0.0
21:36:47,10.0,-16499.0,0.0
21:36:47,9.0,-16473.0,0.0
21:36:47,8.0,-16587.0,0.0
21:36:47,7.0,-16582.0,0.0
21:36:47,6.0,-16530.0,0.0
21:36:47,6.0,-16532.0,0.0
21:36:47,5.0,-16549.0,0.0
21:36:47,4.0,-16492.0,0.0
21:36:47,3.0,-16534.0,0.0
21:36:47,3.0,-16524.0,0.0
21:36:47,3.0,-16450.0,0.0
21:36:47,3.0,-16407.0,0.0
21:36:47,2.0,-16523.0,0.0
21:36:47,1.0,-16513.0,0.0
21:36:47,1.0,-16469.0,0.0
21:36:47,2.0,-16461.0,0.0
21:36:47,1.0,-16581.0,0.0
21:36:47,0.0,-16481.0,0.0
21:36:47,0.0,-16451.0,0.0
21:36:47,-2.0,-16450.0,0.0
21:36:47,-3.0,-16425.0,0.0
21:36:47,-1.0,-16332.0,0.0
21:36:47,1.0,-16384.0,0.0
21:36:47,3.0,-16439.0,0.0
21:36:47,6.0,-16425.0,0.0
21:36:47,4.0,-16455.0,0.0
21:36:47,2.0,-16456.0,0.0
21:36:47,2.0,-16403.0,0.0
21:36:47,0.0,-16480.0,0.0
21:36:47,0.0,-16615.0,0.0
21:36:47,2.0,-16740.0,0.0
21:36:47,5.0,-16610.0,0.0
21:36:47,16.0,-16602.0,0.0
21:36:47,36.0,-16685.0,0.0
21:36:47,25.0,-16625.0,0.0
21:36:47,-33.0,-16625.0,0.0
21:36:47,-77.0,-16598.0,0.0
21:36:47,-66.0,-16644.0,0.0
21:36:47,-38.0,-16733.0,0.0
21:36:47,-25.0,-16690.0,0.0
21:36:47,-14.0,-16706.0,0.0
21:36:47,-3.0,-16860.0,0.0
21:36:47,0.0,-16732.0,0.0
21:36:47,4.0,-16737.0,0.0
21:36:47,7.0,-16639.0,0.0
21:36:47,3.0,-16607.0,0.0
21:36:47,2.0,-16652.0,0.0
21:36:47,10.0,-16629.0,0.0
21:36:47,13.0,-16646.0,0.0
21:36:47,10.0,-16610.0,0.0
21:36:47,11.0,-16701.0,0.0
21:36:47,14.0,-16618.0,0.0
21:36:47,14.0,-16744.0,0.0
21:36:47,15.0,-16732.0,0.0
21:36:47,16.0,-16604.0,0.0
21:36:47,16.0,-16629.0,0.0
21:36:47,17.0,-16676.0,0.0
21:36:47,18.0,-16619.0,0.0
21:36:47,19.0,-16650.0,0.0
21:36:47,22.0,-16629.0,0.0
21:36:47,24.0,-16685.0,0.0
21:36:47,25.0,-16662.0,0.0
21:36:47,28.0,-16597.0,0.0
21:36:47,28.0,-16617.0,0.0
21:36:47,25.0,-16570.0,0.0
21:36:47,30.0,-16562.0,0.0
21:36:47,38.0,-16540.0,0.0
21:36:47,34.0,-16609.0,0.0
21:36:47,29.0,-16592.0,0.0
21:36:47,31.0,-16562.0,0.0
21:36:47,29.0,-16605.0,0.0
21:36:47,23.0,-16685.0,0.0
21:36:47,22.0,-16615.0,0.0
21:36:47,20.0,-16556.0,0.0
21:36:47,11.0,-16539.0,0.0
21:36:47,6.0,-16638.0,0.0
21:36:47,3.0,-16563.0,0.0
21:36:47,-4.0,-16544.0,0.0
21:36:47,-8.0,-16535.0,0.0
21:36:47,-8.0,-16564.0,0.0
21:36:47,-8.0,-16613.0,0.0
21:36:47,-9.0,-16656.0,0.0
21:36:47,-8.0,-16591.0,0.0
21:36:47,-7.0,-16522.0,0.0
21:36:47,-7.0,-16494.0,0.0
21:36:47,-6.0,-16554.0,0.0
21:36:47,-6.0,-16583.0,0.0
21:36:47,-6.0,-16525.0,0.0
21:36:47,-5.0,-16543.0,0.0
21:36:47,-5.0,-16457.0,0.0
21:36:47,-4.0,-16474.0,0.0
21:36:47,-2.0,-16562.0,0.0
21:36:47,-3.0,-16709.0,0.0
21:36:47,-4.0,-16650.0,0.0
21:36:47,-2.0,-16483.0,0.0
21:36:47,-5.0,-16455.0,0.0
21:36:47,-9.0,-16461.0,0.0
21:36:47,-5.0,-16358.0,0.0
21:36:47,-1.0,-16491.0,0.0
21:36:47,-4.0,-16452.0,0.0
21:36:47,-2.0,-16410.0,0.0
21:36:47,4.0,-16427.0,0.0
21:36:47,0.0,-16479.0,0.0
21:36:47,-9.0,-16489.0,0.0
21:36:48,-10.0,-16405.0,0.0
21:36:48,-5.0,-16463.0,0.0
21:36:48,-4.0,-16443.0,0.0
21:36:48,-3.0,-16419.0,0.0
21:36:48,-8.0,-16469.0,0.0
21:36:48,-21.0,-16382.0,0.0
21:36:48,-28.0,-16376.0,0.0
21:36:48,-24.0,-16360.0,0.0
21:36:48,-18.0,-16407.0,0.0
21:36:48,-16.0,-16364.0,0.0
21:36:48,-16.0,-16351.0,0.0
21:36:48,-13.0,-16444.0,0.0
21:36:48,-10.0,-16395.0,0.0
21:36:48,-8.0,-16268.0,0.0
21:36:48,-6.0,-16506.0,0.0
21:36:48,-7.0,-16408.0,0.0
21:36:48,-10.0,-16394.0,0.0
21:36:48,-11.0,-16390.0,0.0
21:36:48,-8.0,-16354.0,0.0
21:36:48,-7.0,-16399.0,0.0
21:36:48,-10.0,-16439.0,0.0
21:36:48,-10.0,-16430.0,0.0
21:36:48,-7.0,-16415.0,0.0
21:36:48,-7.0,-16379.0,0.0
21:36:48,-7.0,-16414.0,0.0
21:36:48,-5.0,-16380.0,0.0
21:36:48,-5.0,-16385.0,0.0
21:36:48,-5.0,-16358.0,0.0
21:36:48,-5.0,-16307.0,0.0
21:36:48,-4.0,-16418.0,0.0
21:36:48,-4.0,-16360.0,0.0
21:36:48,-4.0,-16384.0,0.0
21:36:48,-3.0,-16387.0,0.0
21:36:48,-3.0,-16424.0,0.0
21:36:48,-2.0,-16441.0,0.0
21:36:48,-2.0,-16429.0,0.0
21:36:48,-2.0,-16479.0,0.0
21:36:48,-2.0,-16349.0,0.0
21:36:48,-1.0,-16083.0,0.0
21:36:48,-2.0,-16144.0,0.0
21:36:48,-1.0,-16099.0,0.0
21:36:48,-1.0,-16065.0,0.0
21:36:48,-4.0,-16141.0,0.0
21:36:48,-4.0,-16140.0,0.0
21:36:48,-1.0,-16099.0,0.0
21:36:48,1.0,-16062.0,0.0
21:36:48,-1.0,-16129.0,0.0
21:36:48,0.0,-16262.0,0.0
21:36:48,0.0,-16156.0,0.0
21:36:48,-1.0,-16219.0,0.0
21:36:48,-1.0,-16202.0,0.0
21:36:48,0.0,-16129.0,0.0
21:36:48,0.0,-16124.0,0.0
21:36:48,1.0,-16177.0,0.0
21:36:48,2.0,-16230.0,0.0
21:36:48,3.0,-16252.0,0.0
21:36:48,3.0,-16293.0,0.0
21:36:48,1.0,-16289.0,0.0
21:36:48,0.0,-16220.0,0.0
21:36:48,2.0,-16282.0,0.0
21:36:48,1.0,-16254.0,0.0
21:36:48,-1.0,-16271.0,0.0
21:36:48,2.0,-16260.0,0.0
21:36:48,5.0,-16211.0,0.0
21:36:48,13.0,-16350.0,0.0
21:36:48,34.0,-16298.0,0.0
21:36:48,36.0,-16353.0,0.0
21:36:48,-12.0,-16338.0,0.0
21:36:48,-68.0,-16255.0,0.0
21:36:48,-74.0,-16274.0,0.0
21:36:48,-48.0,-16284.0,0.0
21:36:48,-32.0,-16294.0,0.0
21:36:48,-23.0,-16254.0,0.0
21:36:48,-9.0,-16302.0,0.0
21:36:48,0.0,-16370.0,0.0
21:36:48,2.0,-16360.0,0.0
21:36:48,7.0,-16433.0,0.0
21:36:48,10.0,-16252.0,0.0
21:36:48,5.0,-16254.0,0.0
21:36:48,4.0,-16447.0,0.0
21:36:48,9.0,-16454.0,0.0
21:36:48,13.0,-16414.0,0.0
21:36:48,15.0,-16344.0,0.0
21:36:48,14.0,-16409.0,0.0
21:36:48,14.0,-16482.0,0.0
21:36:48,16.0,-16472.0,0.0
21:36:48,15.0,-16445.0,0.0
21:36:48,12.0,-16482.0,0.0
21:36:48,14.0,-16484.0,0.0
21:36:48,19.0,-16482.0,0.0
21:36:48,19.0,-16478.0,0.0
21:36:48,19.0,-16457.0,0.0
21:36:48,22.0,-16440.0,0.0
21:36:48,23.0,-16524.0,0.0
21:36:48,23.0,-16514.0,0.0
21:36:48,26.0,-16489.0,0.0
21:36:48,30.0,-16539.0,0.0
21:36:48,32.0,-16540.0,0.0
21:36:48,32.0,-16486.0,0.0
21:36:48,31.0,-16532.0,0.0
21:36:48,29.0,-16552.0,0.0
21:36:48,30.0,-16510.0,0.0
21:36:48,29.0,-16492.0,0.0
21:36:48,24.0,-16576.0,0.0
21:36:48,20.0,-16544.0,0.0
21:36:48,15.0,-16535.0,0.0
21:36:48,10.0,-16537.0,0.0
21:36:48,7.0,-16569.0,0.0
21:36:48,4.0,-16597.0,0.0
21:36:48,-1.0,-16593.0,0.0
21:36:48,-2.0,-16498.0,0.0
21:36:48,-3.0,-16430.0,0.0
21:36:48,-7.0,-16452.0,0.0
21:36:48,-6.0,-16387.0,0.0
21:36:48,-1.0,-16493.0,0.0
21:36:48,-3.0,-16428.0,0.0
21:36:48,-4.0,-16477.0,0.0
21:36:48,8.0,-16596.0,0.0
21:36:48,16.0,-16452.0,0.0
21:36:48,9.0,-16610.0,0.0
21:36:48,6.0,-16635.0,0.0
21:36:48,11.0,-16658.0,0.0
21:36:48,9.0,-16615.0,0.0
21:36:48,4.0,-16602.0,0.0
21:36:48,5.0,-16650.0,0.0
21:36:49,3.0,-16549.0,0.0
21:36:49,-2.0,-16667.0,0.0
21:36:49,-1.0,-16716.0,0.0
21:36:49,-1.0,-16607.0,0.0
21:36:49,-6.0,-16495.0,0.0
21:36:49,-4.0,-16476.0,0.0
21:36:49,2.0,-16566.0,0.0
21:36:49,-1.0,-16519.0,0.0
21:36:49,-9.0,-16496.0,0.0
21:36:49,-9.0,-16452.0,0.0
21:36:49,-6.0,-16494.0,0.0
21:36:49,-6.0,-16563.0,0.0
21:36:49,-7.0,-16584.0,0.0
21:36:49,-5.0,-16523.0,0.0
21:36:49,-5.0,-16582.0,0.0
21:36:49,-9.0,-16516.0,0.0
21:36:49,-7.0,-16566.0,0.0
21:36:49,-2.0,-16610.0,0.0
21:36:49,-3.0,-16540.0,0.0
21:36:49,-11.0,-16532.0,0.0
21:36:49,-12.0,-16527.0,0.0
21:36:49,-6.0,-16565.0,0.0
21:36:49,-2.0,-16525.0,0.0
21:36:49,-3.0,-16519.0,0.0
21:36:49,-1.0,-16494.0,0.0
21:36:49,0.0,-16696.0,0.0
21:36:49,-3.0,-16881.0,0.0
21:36:49,-5.0,-16850.0,0.0
21:36:49,-3.0,-16823.0,0.0
21:36:49,-3.0,-16882.0,0.0
21:36:49,-7.0,-16813.0,0.0
21:36:49,-10.0,-16864.0,0.0
21:36:49,-7.0,-16895.0,0.0
21:36:49,-4.0,-16804.0,0.0
21:36:49,-7.0,-16865.0,0.0
21:36:49,-8.0,-16861.0,0.0
21:36:49,-3.0,-16875.0,0.0
21:36:49,-1.0,-16882.0,0.0
21:36:49,-5.0,-16864.0,0.0
21:36:49,-4.0,-16895.0,0.0
21:36:49,-1.0,-16905.0,0.0
21:36:49,-3.0,-16899.0,0.0
21:36:49,-5.0,-16924.0,0.0
21:36:49,-2.0,-16893.0,0.0
21:36:49,-3.0,-16895.0,0.0
21:36:49,-9.0,-16849.0,0.0
21:36:49,-9.0,-16882.0,0.0
21:36:49,-1.0,-16837.0,0.0
21:36:49,1.0,-16865.0,0.0
21:36:49,-2.0,-16911.0,0.0
21:36:49,-2.0,-16868.0,0.0
21:36:49,0.0,-16872.0,0.0
21:36:49,-2.0,-16887.0,0.0
21:36:49,-4.0,-16873.0,0.0
21:36:49,-4.0,-16887.0,0.0
21:36:49,-3.0,-16751.0,0.0
21:36:49,-2.0,-16750.0,0.0
21:36:49,-3.0,-16878.0,0.0
21:36:49,-4.0,-16889.0,0.0
21:36:49,-4.0,-16900.0,0.0
21:36:49,-4.0,-16886.0,0.0
21:36:49,-4.0,-16885.0,0.0
21:36:49,-1.0,-16891.0,0.0
21:36:49,-1.0,-16877.0,0.0
21:36:49,-3.0,-16879.0,0.0
21:36:49,0.0,-16862.0,0.0
21:36:49,5.0,-16887.0,0.0
21:36:49,5.0,-16972.0,0.0
21:36:49,0.0,-16967.0,0.0
21:36:49,2.0,-16892.0,0.0
21:36:49,0.0,-16901.0,0.0
21:36:49,-7.0,-16882.0,0.0
21:36:49,-8.0,-16836.0,0.0
21:36:49,-2.0,-16860.0,0.0
21:36:49,-4.0,-16937.0,0.0
21:36:49,-8.0,-16860.0,0.0
21:36:49,-2.0,-16875.0,0.0
21:36:49,0.0,-16887.0,0.0
21:36:49,4.0,-16884.0,0.0
21:36:49,26.0,-16857.0,0.0
21:36:49,33.0,-16800.0,0.0
21:36:49,-8.0,-16930.0,0.0
21:36:49,-62.0,-16923.0,0.0
21:36:49,-70.0,-16866.0,0.0
21:36:49,-44.0,-16929.0,0.0
21:36:49,-25.0,-16818.0,0.0
21:36:49,-17.0,-16784.0,0.0
21:36:49,-9.0,-16826.0,0.0
21:36:49,-2.0,-16857.0,0.0
21:36:49,3.0,-16925.0,0.0
21:36:49,7.0,-16945.0,0.0
21:36:49,8.0,-16960.0,0.0
21:36:49,7.0,-16970.0,0.0
21:36:49,8.0,-16980.0,0.0
21:36:49,10.0,-16854.0,0.0
21:36:49,10.0,-16845.0,0.0
21:36:49,7.0,-16882.0,0.0
21:36:49,6.0,-16840.0,0.0
21:36:49,10.0,-16843.0,0.0
21:36:49,15.0,-16841.0,0.0
21:36:49,15.0,-16775.0,0.0
21:36:49,13.0,-16882.0,0.0
21:36:49,15.0,-16941.0,0.0
21:36:49,18.0,-16972.0,0.0
21:36:49,14.0,-16986.0,0.0
21:36:49,1.0,-16938.0,0.0
21:36:49,-5.0,-16930.0,0.0
21:36:49,2.0,-16929.0,0.0
21:36:49,12.0,-16806.0,0.0
21:36:49,15.0,-16886.0,0.0
21:36:49,16.0,-16864.0,0.0
21:36:49,19.0,-16815.0,0.0
21:36:49,21.0,-16729.0,0.0
21:36:49,20.0,-16796.0,0.0
21:36:49,22.0,-16859.0,0.0
21:36:49,23.0,-16844.0,0.0
21:36:49,21.0,-16872.0,0.0
21:36:49,18.0,-16845.0,0.0
21:36:49,16.0,-16932.0,0.0
21:36:49,11.0,-16819.0,0.0
21:36:49,5.0,-16797.0,0.0
21:36:49,1.0,-16771.0,0.0
21:36:49,-3.0,-16812.0,0.0
21:36:49,-4.0,-16823.0,0.0
21:36:49,-5.0,-16937.0,0.0
21:36:50,-9.0,-16864.0,0.0
21:36:50,-10.0,-16869.0,0.0
21:36:50,-8.0,-16855.0,0.0
21:36:50,-9.0,-16774.0,0.0
21:36:50,-12.0,-16891.0,0.0
21:36:50,-10.0,-16825.0,0.0
21:36:50,-8.0,-16843.0,0.0
21:36:50,-10.0,-16774.0,0.0
21:36:50,-11.0,-16890.0,0.0
21:36:50,-7.0,-16907.0,0.0
21:36:50,-5.0,-16802.0,0.0
21:36:50,-6.0,-16775.0,0.0
21:36:50,-5.0,-16707.0,0.0
21:36:50,-5.0,-16481.0,0.0
21:36:50,-5.0,-16531.0,0.0
21:36:50,-5.0,-16483.0,0.0
21:36:50,-4.0,-16532.0,0.0
21:36:50,-4.0,-16495.0,0.0
21:36:50,-5.0,-16502.0,0.0
21:36:50,-3.0,-16564.0,0.0
21:36:50,-3.0,-16420.0,0.0
21:36:50,-9.0,-16504.0,0.0
21:36:50,-15.0,-16552.0,0.0
21:36:50,-11.0,-16555.0,0.0
21:36:50,-5.0,-16515.0,0.0
21:36:50,-6.0,-16408.0,0.0
21:36:50,-7.0,-16435.0,0.0
21:36:50,-3.0,-16410.0,0.0
21:36:50,0.0,-16388.0,0.0
21:36:50,-2.0,-16454.0,0.0
21:36:50,-3.0,-16432.0,0.0
21:36:50,-2.0,-16459.0,0.0
21:36:50,-3.0,-16507.0,0.0
21:36:50,-6.0,-16398.0,0.0
21:36:50,-8.0,-16458.0,0.0
21:36:50,-8.0,-16428.0,0.0
21:36:50,-6.0,-16447.0,0.0
21:36:50,-2.0,-16450.0,0.0
21:36:50,0.0,-16409.0,0.0
21:36:50,-1.0,-16406.0,0.0
21:36:50,-2.0,-16427.0,0.0
21:36:50,-2.0,-16375.0,0.0
21:36:50,-1.0,-16360.0,0.0
21:36:50,-2.0,-16375.0,0.0
21:36:50,-2.0,-16409.0,0.0
21:36:50,-3.0,-16430.0,0.0
21:36:50,-8.0,-16297.0,0.0
21:36:50,-11.0,-16232.0,0.0
21:36:50,-7.0,-16278.0,0.0
21:36:50,-2.0,-16377.0,0.0
21:36:50,-3.0,-16331.0,0.0
21:36:50,-4.0,-16371.0,0.0
21:36:50,-3.0,-16342.0,0.0
21:36:50,-3.0,-16329.0,0.0
21:36:50,-4.0,-16340.0,0.0
21:36:50,-3.0,-16319.0,0.0
21:36:50,-1.0,-16427.0,0.0
21:36:50,-2.0,-16300.0,0.0
21:36:50,-2.0,-16345.0,0.0
21:36:50,-2.0,-16382.0,0.0
21:36:50,-3.0,-16352.0,0.0
21:36:50,-3.0,-16421.0,0.0
21:36:50,1.0,-16384.0,0.0
21:36:50,1.0,-16231.0,0.0
21:36:50,-2.0,-16297.0,0.0
21:36:50,-4.0,-16295.0,0.0
21:36:50,-3.0,-16302.0,0.0
21:36:50,-2.0,-16302.0,0.0
21:36:50,-2.0,-16274.0,0.0
21:36:50,-1.0,-16264.0,0.0
21:36:50,-1.0,-16275.0,0.0
21:36:50,-2.0,-16404.0,0.0
21:36:50,-3.0,-16282.0,0.0
21:36:50,-3.0,-16275.0,0.0
21:36:50,-1.0,-16263.0,0.0
21:36:50,2.0,-16207.0,0.0
21:36:50,0.0,-16262.0,0.0
21:36:50,-1.0,-16307.0,0.0
