I,Q
-0.758074,0.87656
0.552102,-0.676712
-0.689043,-0.836355
0.411043,-0.511193
-0.844387,0.974896
0.524498,-0.501128
0.555149,0.867069
-0.498504,0.608389
0.718938,0.766587
-0.431127,-0.680379
0.720985,-0.306258
0.913551,-0.787336
1.203704,0.598244
-0.297779,1.175181
0.185781,-1.009375
0.743528,1.091162
0.748889,-0.650344
0.839364,0.921967
0.512468,0.738632
0.664479,-0.458281
-0.8199,-0.540804
0.648043,-0.910254
-0.947933,-0.881989
-0.786828,-0.93607
-0.773342,0.782947
-0.634981,-0.65399
0.480733,-0.112923
-0.643203,-0.909311
0.497714,-0.834563
-0.834586,-0.67964
-0.821454,0.60212
-0.730488,0.920186
0.638465,0.959396
-0.918545,-0.694303
-0.530769,-0.773941
0.636862,-0.707653
1.046097,-0.851374
-0.701082,-0.994495
0.277847,-1.099269
-0.717148,1.134003
-0.790951,0.628897
0.476303,0.62621
-0.595228,0.569922
-0.577024,-0.37694
0.814486,-0.48349
0.85781,0.550229
0.636625,0.119755
-0.740037,1.016656
0.930826,-0.465816
-0.502654,-0.565442
0.791343,0.916038
0.590578,-0.731649
0.725401,0.879144
0.349865,0.749425
-0.767543,0.679791
-0.36918,0.80109
0.856892,-0.995237
-0.589208,0.820245
0.359422,0.564299
-0.853153,0.80057
0.821334,0.97736
-0.827042,0.652646
-0.513514,-0.928058
1.126111,0.889625
-0.495972,1.085374
0.574634,-0.352297
0.906042,-0.518051
0.518153,-0.824454
-0.817098,0.377087
0.726429,0.501779
-0.652795,0.705834
-0.833988,-0.866004
0.82686,0.706495
0.999784,0.885073
-0.830421,0.820922
0.686612,-0.800023
-0.409198,0.629164
0.887011,1.019673
-1.048664,-0.613397
0.878022,-0.468898
-0.875087,0.762246
0.629265,-0.11101
-0.561104,-0.709707
0.820793,-0.516715
0.74153,0.5136
-0.503094,-0.68626
-0.878549,-0.372525
-0.667261,0.541269
0.745507,-0.62161
0.828098,0.416036
-0.705657,-0.754039
0.875326,-1.196579
0.587186,-0.588751
-0.430707,0.624062
-0.907148,0.935285
-0.881095,0.57924
0.748158,0.805293
-0.212593,1.020217
-0.360635,0.899136
0.486105,-0.64053
-0.355359,-1.003811
1.075013,-0.33042
0.71264,-0.711732
-0.805194,0.756907
-0.758675,1.114896
-0.647654,-0.656454
-0.339046,-0.929922
0.973252,0.555881
0.692997,-0.665425
0.43348,0.782979
-0.936744,0.56833
-1.132486,-0.524611
-0.536105,0.648648
-0.411755,0.901021
0.367533,0.773519
0.619446,-0.836656
-0.808089,0.547368
-0.358373,-0.968153
-0.680916,-0.76446
0.963321,0.592326
0.57632,0.520774
0.63873,-0.569068
0.411608,0.698187
-0.760457,0.53619
-0.772659,-0.396811
0.441109,0.781177
0.581477,0.69575
-1.01254,-0.506579
1.075462,-0.566492
-0.70668,0.632185
0.928754,0.613464
-0.940414,-0.705879
0.780385,-0.199238
0.531988,0.354056
-0.835198,-0.511443
0.814858,-0.527066
0.50038,-0.649178
0.990444,0.500791
-0.770499,-0.701398
-0.500886,-0.916443
-0.509071,0.956979
0.516425,-0.731544
0.462653,0.871626
-1.079115,0.728803
-0.564851,-0.830542
0.779298,0.314266
0.688563,-0.784244
0.450351,0.588264
0.828459,-1.034044
-0.976699,0.773796
-0.649196,0.79791
0.365543,-0.744857
0.517871,-0.761014
-0.550614,-1.055852
0.474588,0.848836
0.959064,-0.705448
-0.567462,1.0332
-0.810779,0.444228
0.820898,0.641694
-0.900857,-0.557115
0.886356,0.660333
-0.858415,-0.549869
0.475154,-0.691804
-0.780818,0.471237
0.840372,-0.723531
-0.649158,-0.941734
0.62316,0.898007
0.846068,0.603234
-0.270885,-1.026883
-0.679317,0.905025
-0.663981,-0.869876
0.727504,0.635066
-0.520302,-0.775917
1.098878,0.532332
0.732166,-0.564897
-0.919574,0.894417
-0.713992,-0.44389
0.317556,-0.95733
0.728967,-0.579035
0.591228,1.156426
0.823414,-0.72972
-0.681261,-0.902998
-0.802718,0.633932
-0.234103,1.146218
-0.880024,0.833958
0.571933,-0.659736
-0.644155,-0.710808
-0.686041,1.021343
0.918625,-0.621143
0.704024,0.490747
0.788959,-0.357811
-0.730186,1.170531
-0.784463,0.627087
-0.763306,0.484609
0.46611,-0.651842
0.846525,-0.635994
-0.64824,-0.305335
0.417014,-0.776777
0.641812,0.788304
0.832494,0.47527
-0.343137,-0.928045
0.800296,0.974816
-0.589553,0.593392
0.483635,-0.953247
0.434569,0.46383
1.015337,-0.272503
-0.79476,0.97472
-0.459705,-0.554834
0.932622,-0.959149
-0.560715,-0.972878
0.591048,0.734033
0.713358,0.440743
0.68822,0.786093
-0.492999,-0.66536
-0.557348,0.816153
0.725821,0.708008
-0.965358,-0.661864
0.815625,-0.904897
-0.963992,0.738946
-0.166156,0.784752
0.837208,-0.724337
-0.247091,-0.605971
-0.384135,-0.636287
0.497675,-0.566116
-0.515836,-0.670645
0.476419,0.687429
0.526823,-0.780151
0.968628,0.677324
-0.512493,0.829294
0.820651,0.588476
-0.243403,-1.038332
0.825517,0.734154
0.776159,-0.876799
0.664361,0.654043
0.776509,-0.801062
0.896122,-0.679888
-0.51319,-0.743276
0.506608,0.670931
-0.442573,0.82171
-0.646327,-0.576176
-0.982628,0.057199
-0.398745,1.007434
-0.646002,0.777503
0.769832,-0.495213
-0.655951,-0.600972
-0.471716,0.707299
1.08203,-0.408273
0.74537,0.539652
-0.473439,-0.583561
-0.776574,0.843128
0.507419,0.961769
0.57445,-0.387768
0.661335,-1.087457
-0.828049,-0.433208
0.560768,-0.561193
1.107883,-0.538163
-0.560341,1.010938
0.612158,-0.870142
-0.548182,-0.858817
-0.923099,-0.490874
-0.941955,0.59068
-0.485483,0.502601
-0.859254,0.708577
-0.27097,0.686419
1.060202,-0.350261
-0.840226,-1.009327
0.713802,0.482005
-0.452921,0.623491
0.842417,0.632643
-0.877559,-0.755495
-0.509201,0.84617
0.719755,-0.23427
-0.891989,0.944591
0.453074,0.787362
1.05283,0.832911
0.732205,-0.559902
-0.476147,-0.605562
-0.621966,0.667517
1.013368,0.440151
1.048809,-0.450363
-0.525348,0.162752
-0.498012,0.488861
0.043425,-0.823876
0.752511,-0.894114
0.614224,0.906692
0.863613,-0.90597
-0.655644,-0.446119
-0.539982,0.950241
0.770487,-0.659508
-0.51785,0.517405
-0.941565,-0.814144
-1.332679,0.723309
0.908689,0.852939
0.837157,-0.7284
-0.815055,-0.727575
-0.960065,0.44376
0.37243,-0.779893
-0.430058,0.951953
1.035939,-0.669512
-0.986684,-0.816391
-0.924504,0.440736
1.074891,0.63838
0.835031,-0.346719
-0.753514,-0.518841
0.573281,-0.263448
0.32169,-0.652497
0.753698,1.207175
0.710834,-0.95217
0.541077,-0.88602
0.610941,-0.36395
0.720185,-0.725456
1.023572,0.62167
0.90255,0.816526
0.758135,0.894856
0.549895,0.570579
-0.782863,0.882938
-0.414256,0.531238
-0.625838,-0.529489
1.031117,-0.720147
-0.767252,0.785197
0.951455,-0.879453
0.729257,-0.780893
-0.742893,0.578162
0.544823,-0.973462
-0.589812,-1.377835
-0.86803,0.481722
1.015598,0.478583
0.709025,-0.740263
-1.063794,0.766577
0.694418,-0.92602
-0.650412,0.635909
0.85678,-0.849746
-1.042376,-0.81528
-0.74423,0.777562
0.66125,0.883371
0.769017,-0.364682
-0.366682,1.020304
0.686209,-0.456083
-0.950822,0.805783
0.653289,0.561802
-0.432384,-0.464581
0.47065,0.521164
-0.836463,0.298835
0.518256,-0.855295
0.813676,0.54024
-0.877142,0.978252
0.363107,0.502301
-0.549898,0.373491
1.195248,0.326163
-0.341894,0.836867
0.672641,0.823517
-0.448053,-0.722003
0.959449,-0.239885
-0.403967,-0.308965
0.691947,0.808896
-0.902055,-0.902684
-0.813363,-0.73372
-0.995643,-0.35153
0.486429,0.799228
0.851823,-0.527868
-0.252559,0.819195
0.78958,-0.549932
-0.545878,-0.318604
-0.516489,-0.79252
0.757808,0.304109
-0.786662,0.609821
0.65281,0.618273
0.54563,0.71528
0.890442,-0.375433
-0.818387,0.689944
0.91988,0.522858
-0.387497,0.803281
-0.702399,-1.045757
-0.544872,-0.428888
-0.944379,0.709731
1.018944,0.295113
0.5305,0.891808
-0.724755,-0.568883
0.666755,0.942024
0.443311,0.689495
-0.94638,-0.659616
0.833428,0.925805
0.418548,-0.583397
0.95246,-0.841277
-0.998915,0.573007
0.434244,-0.936445
0.43371,-0.974528
-0.924335,-0.945739
-0.790674,-0.470321
-0.751088,-0.364738
0.739255,-0.194074
-0.485456,-0.955844
-0.539181,0.702932
-0.586149,-0.389833
0.631405,0.758235
-0.643168,-0.876833
-0.863036,0.66978
-0.478685,0.745196
0.675199,0.897186
-0.723724,0.540848
-0.950155,0.783671
-0.763951,-0.90049
-0.558436,0.620075
-0.989461,-0.562325
0.555527,0.686349
0.735704,0.638838
-0.660696,-0.777383
0.893993,0.529004
-1.076698,0.510505
0.783896,0.655031
0.344294,-0.590623
0.80574,0.455379
0.754459,0.607464
0.610302,-0.822229
-1.253571,-0.117504
0.166397,0.980714
0.475862,0.989765
-0.598901,-0.661338
0.77301,-0.210265
0.493489,0.433471
-0.56448,0.929855
-0.773992,0.9522
0.53663,1.000186
0.532996,0.565162
-0.993309,-0.781388
-0.19169,-0.670711
1.011069,-0.743725
-0.790005,-0.442283
-0.399854,0.323623
0.828654,-1.167982
-0.815757,-0.992454
0.976697,-0.548522
0.640154,-1.022554
0.327882,-0.601051
-0.589733,0.756693
0.234699,0.671266
-0.824532,0.62219
0.566114,-0.7106
-0.967292,-0.540698
-0.765423,0.749568
-0.804123,-0.730479
-0.873497,-0.452916
-0.687934,-0.689215
0.53397,1.088719
0.591593,0.562886
0.635585,0.498536
-0.825277,0.727317
0.649554,-0.539919
-0.954535,-0.504924
0.475883,0.684747
-0.4061,-0.677387
1.043982,0.590108
-0.578291,-0.913447
0.754381,0.752584
-0.777906,-0.737243
0.55588,0.498391
-0.534445,-1.045121
0.789605,0.676027
-0.288528,0.695687
-0.827034,-0.369613
-0.784064,0.750505
0.351571,0.660841
0.678785,1.000635
0.888722,0.290138
-0.659838,1.124433
-0.514784,-0.881163
-0.614691,0.587383
-0.473076,-0.496217
0.510257,0.79197
-0.985819,0.424777
-0.290164,0.469706
0.497585,0.594328
0.424537,0.6364
0.67788,-0.634517
0.79348,0.605467
0.718905,-0.648346
-0.757649,-0.772869
-0.804375,-0.780566
-0.313816,0.926068
0.781223,-0.473413
-0.766645,-0.375854
1.087523,-0.492549
-1.155524,-1.034084
0.438461,-0.484672
0.772132,0.930452
-0.863347,-0.452009
-0.708547,0.428712
-0.694364,-0.778743
0.58214,0.620188
0.397402,-0.627077
-0.74048,-0.714607
0.53545,-0.682832
-0.543554,0.728604
-0.692705,0.354211
-0.737237,-0.76983
0.465134,0.713836
-0.810376,-0.063694
-0.718549,-1.063636
0.745681,0.392592
-0.466137,0.764922
-0.541803,-0.59801
-0.514201,-0.679684
-0.812685,0.489058
-0.857843,0.617859
0.519577,-0.687217
0.809177,0.451262
-0.860373,-0.999574
0.546165,0.588276
-0.801001,-0.749379
-0.814984,0.591066
0.662622,-0.654159
0.851386,0.691468
0.702802,-0.703732
-0.809362,-0.961522
0.73433,-0.596576
0.911976,-1.093533
0.741792,0.473058
-0.976045,0.555304
0.244108,-0.945588
0.517444,0.726428
-0.430564,0.626177
0.924258,-0.633324
-0.957143,-1.070794
0.54846,-0.604665
0.255128,-0.570542
0.765683,0.807914
-0.619719,0.631193
-0.713223,-0.568082
-0.891493,-0.798411
0.946906,-0.621218
0.827938,0.856901
0.705696,0.429742
-0.790244,0.489498
-0.696014,0.759983
-0.71104,-0.676314
-0.898701,0.575528
0.599083,0.914304
-0.322434,0.946071
0.81619,-0.35802
-0.569236,0.811437
0.453287,-1.005905
0.848954,-0.779612
-0.96333,0.606986
0.912824,-0.384907
0.202188,-0.763207
-0.963229,-0.501738
0.627835,-0.695125
0.302046,0.905056
-0.364286,0.690204
-0.682435,-1.19081
-0.51587,0.742409
-0.664406,-0.25692
0.469182,-0.750965
-0.872812,-0.088502
0.835977,-0.491001
0.742342,-0.557463
1.007415,-0.477629
-0.408236,-0.678449
-0.455072,0.939908
-0.894449,0.371938
-0.739978,0.786741
0.447317,0.647967
-0.741902,-0.508968
0.670735,-0.014673
1.008698,-0.811387
-0.701347,0.867485
0.616524,-0.831047
0.761387,-0.510329
-0.883154,-0.620752
-0.689081,-0.784178
-0.827061,-0.394627
1.044178,-0.492375
-0.473642,-0.385379
0.580959,-0.599174
0.631974,0.592001
0.630693,-0.847039
-0.956708,-0.394911
0.512327,0.378368
0.481544,0.861411
0.383944,-0.572046
0.599226,0.498138
0.528505,-0.595293
0.830951,-0.760044
-0.665654,-1.217776
0.78618,0.850918
-0.889381,-0.711609
0.854886,-0.795692
0.562154,0.530776
0.855372,0.564234
-0.511269,-0.855688
-0.936656,-0.645039
-0.674258,0.751031
0.497881,1.002199
-0.713834,0.714426
-0.630085,0.564907
-0.771986,-0.393365
-0.662618,0.51075
-1.099175,-0.778172
-1.101103,0.571159
0.540863,0.396466
-0.440383,-0.774312
-0.805889,-0.445025
-0.713148,-0.457711
0.403976,0.469405
0.847536,-0.794531
-0.688838,-0.589086
0.664751,-0.595624
0.550246,0.830133
0.759028,-0.666521
-0.420026,1.051217
-0.549297,-0.761663
-0.528436,0.623802
-0.847952,0.757128
-0.770619,-0.859673
-0.795395,-0.613687
0.667533,-0.46375
0.623577,-0.677994
-0.621944,0.97302
1.10061,-1.011848
-0.427398,0.697771
-0.485312,-0.783084
0.79262,-0.671236
0.607413,-0.278995
0.732435,0.297777
-0.949283,-1.03093
0.656779,0.497308
0.716435,-0.720842
-0.681127,-0.234812
0.415529,0.664018
0.719894,-0.731854
0.425494,0.728546
-0.700915,0.697205
0.978319,-0.210432
0.555396,-1.018263
0.51312,0.60195
0.618895,0.969649
0.602805,0.879187
-0.308842,1.422882
0.388696,0.660406
0.658303,-0.925114
0.70548,-0.669551
-1.077823,-0.830723
0.747401,0.618862
-0.787293,-0.596481
-0.585088,-0.961216
-0.795301,0.583799
0.217389,-0.493283
-0.675415,0.655394
-0.572485,0.709491
0.700627,0.917114
-0.854894,0.748063
-0.713653,-0.932256
0.979759,0.650244
0.442763,0.560083
0.579848,-0.863098
0.645193,0.604463
0.958713,0.879093
-0.815191,0.632521
0.863464,-0.520613
0.759232,-0.593761
-0.544506,0.744088
-0.51996,-0.679069
-0.903319,-0.872725
0.625806,-1.00114
0.876492,0.630369
0.78922,-0.957681
0.287392,0.705637
-0.741741,0.425155
-0.240388,-0.422313
0.933062,0.907944
-1.042919,-0.781646
-0.784238,-0.789104
-0.305561,0.705293
0.761492,0.277216
-0.820273,-0.669572
-0.894865,0.293282
-0.656675,-0.972479
0.99671,-1.205945
0.670355,0.470019
-0.75823,0.620431
-0.517345,0.745021
-0.691446,-0.963227
0.754232,0.647628
-0.711266,-0.819797
-1.016182,0.71318
0.740684,0.463989
-0.337488,-0.787139
-0.672258,0.744804
0.937262,0.868632
0.641351,-0.605587
-0.694308,-0.685539
0.831998,0.536457
-0.862087,0.753086
0.653886,0.893379
1.132584,0.65385
0.550961,-0.70352
-0.106144,-0.448414
-0.690256,0.809671
0.270871,0.623557
-1.044313,-1.056173
1.135207,0.78899
0.893026,-0.782857
-0.869912,-0.845209
-0.500435,0.354107
0.693935,1.02824
0.4489,-0.940794
-0.454008,-1.026276
0.872691,0.506807
0.649347,-0.272196
-1.081414,-0.661142
0.885484,-0.547448
0.972739,0.45044
0.740133,-0.646677
-0.520078,-0.623247
-0.812576,0.345883
0.551491,-0.941602
0.735169,0.870354
0.717011,-0.720513
-0.839045,0.853938
0.450145,-0.957319
-1.000682,-0.63698
-0.912324,0.629375
0.681052,0.729195
-0.777429,-0.50363
0.623449,0.812967
0.484639,-0.458206
-0.350187,-1.035318
-0.712287,1.022457
0.456265,0.255491
0.678139,-0.672723
-0.384468,-0.867717
0.73243,0.430446
0.307486,-0.329682
-0.797733,0.573486
0.952576,-0.692072
0.674061,-0.672615
-0.694511,-0.970103
-0.506731,0.675025
0.72731,-0.621449
-0.797147,0.721747
0.628306,-0.761191
-0.844023,-0.614738
0.742063,0.859813
0.587908,-0.724499
-0.26325,1.094993
0.929625,0.598779
1.076134,-0.635478
0.64161,0.776793
0.484962,0.308832
-0.681001,-0.664699
1.18192,-0.796968
0.676805,1.163216
-0.319503,0.662879
-0.600205,0.727828
0.710842,0.719335
-0.699724,0.674345
-0.827118,0.558845
-0.545183,0.810158
0.557177,-0.692122
0.72609,-0.996114
-0.86442,0.433396
0.407115,0.479432
-0.645441,0.681286
-0.503694,-0.718827
-0.674659,0.932576
-0.756957,-0.779099
-0.772277,-0.866887
1.034089,0.461044
-0.758967,0.956406
0.596378,-0.758175
1.058019,-0.532147
-0.6687,0.436876
0.586524,0.558271
-0.85878,0.715079
0.602646,0.470991
-0.742398,0.549416
0.385669,-1.131981
